dim,ga_mean,ga_std,gb_mean,gb_std,ga_minus_b_mean,ga_minus_b_std,count
51,8.578713739382238e-09,2.7243086009320905e-08,1.4266373860039039e-08,6.061330992679359e-08,-5.687657456121542e-09,6.305330657596642e-08,50
52,7.405671631488531e-09,2.8299924181851566e-08,1.1735827420977785e-08,5.0253465389005214e-08,-4.330152680864785e-09,5.49841523422856e-08,50
53,1.94506455386545e-09,7.963256720699974e-09,5.565537808394083e-09,2.602424764575062e-08,-3.620474142707053e-09,2.671479926164011e-08,50
54,7.211174324339709e-09,2.7078089104293213e-08,2.9442575044669184e-09,1.0208935918853967e-08,4.266917486006605e-09,2.4424064548611568e-08,50
55,6.871382129958192e-09,2.7014253944912525e-08,6.502074878511621e-09,2.3565140949699526e-08,3.6930900004783496e-10,3.3441455826732636e-08,50
56,8.078406388278836e-09,3.026309514098102e-08,6.046846579010889e-09,2.3039715912887004e-08,2.0315593651787367e-09,3.442439222567373e-08,50
57,1.9050276911514175e-09,6.8336389880130355e-09,4.082313154185613e-09,1.4836354367275817e-08,-2.177286351212615e-09,1.4037931705956908e-08,50
58,4.6501416051114575e-09,1.6565511629096363e-08,7.265024137836917e-09,2.971930612716278e-08,-2.6148831988592747e-09,3.285847327560987e-08,50
59,5.464887653516826e-09,2.1361454827228954e-08,1.6537313740627724e-08,7.877186192217778e-08,-1.1072427419378528e-08,8.039407362048223e-08,50
60,1.3324722658580868e-08,4.689688992698393e-08,7.532151791167507e-09,3.68728940713936e-08,5.792569535145731e-09,5.674764480545491e-08,50
61,9.292797642501682e-09,3.36651702070867e-08,2.5199151210131276e-08,1.2291054929391976e-07,-1.5906353567629594e-08,1.2529785919923597e-07,50
62,1.0559826790768057e-08,4.349123017277634e-08,1.5211658599412203e-09,6.815154662831446e-09,9.038660486737626e-09,4.312841284104252e-08,50
63,4.77867834192125e-09,1.6069574115817886e-08,2.940843657484038e-08,1.0515219628359773e-07,-2.4629764894257278e-08,1.0017633655934333e-07,50
64,3.894932376624638e-08,1.0949037942964424e-07,1.1136769728636864e-08,4.915812468198055e-08,2.7812548708538998e-08,1.1256553733574037e-07,50
65,2.3368265544831957e-08,6.761800364074588e-08,4.118388474694257e-08,1.6219792087213136e-07,-1.781561742575377e-08,1.5972720746049163e-07,50
66,4.6509539970429614e-05,9.509745723335072e-05,6.2585137072801444e-09,1.8074176821869514e-08,4.6503282646881416e-05,9.50880566961132e-05,50
67,4.112863827288038e-09,1.533070026482619e-08,3.98122938349843e-06,6.501084499177523e-06,-3.977116648457013e-06,6.495269190054387e-06,50
68,4.270885867185825e-09,1.4023316730060742e-08,5.013425230515622e-09,1.7251000627993562e-08,-7.425399739524607e-10,1.973601371219047e-08,50
69,9.26928578337538e-09,3.052623753774242e-08,3.3999942388618365e-05,6.002193913445808e-05,-3.39906764565967e-05,6.001629662932828e-05,50
70,1.68003243743442e-05,4.792000254383311e-05,9.838172054799088e-09,4.164600753142622e-08,1.6790483641671017e-05,4.791449100594036e-05,50
71,1.2581823582991092e-08,4.7322231466750964e-08,1.7105330485378545e-08,8.773051263233356e-08,-4.5235082346550826e-09,9.654306154516235e-08,50
72,9.461897931828389e-09,3.7378562467438314e-08,6.55657617087968e-09,2.3079968158867814e-08,2.905321760948709e-09,3.861291375528708e-08,50
73,1.6672077052248824e-08,4.560576982726161e-08,4.470613021112513e-06,1.3426410987449344e-05,-4.4539401642396115e-06,1.3408603990683332e-05,50
74,3.107234078925103e-06,7.856342563172802e-06,8.280223617873617e-09,2.6791324714281473e-08,3.098953357039136e-06,7.849019311834127e-06,50
75,1.8016631031514407e-07,5.534145657293266e-07,2.5041759776911476e-09,1.0385863724593491e-08,1.7766213034065004e-07,5.522883270714374e-07,50
76,2.0240369735802233e-07,5.518695047612709e-07,3.3504603536016475e-09,1.7381646344460933e-08,1.9905323256352858e-07,5.508802587428363e-07,50
77,2.6014819187736293e-09,8.926641648088207e-09,2.4987070901261177e-06,5.783555025118403e-06,-2.4961057079053717e-06,5.779366802016739e-06,50
78,6.656327400378359e-08,2.230829636573617e-07,1.6551279236054484e-09,5.370845101992927e-09,6.490814286053137e-08,2.210302341154602e-07,50
79,3.587641739244418e-09,1.2801200988121764e-08,6.013697095852422e-09,2.950040389748665e-08,-2.4260558006972133e-09,3.0907784775990876e-08,50
80,6.104653671457072e-09,2.4003723453347448e-08,1.660536064207463e-08,8.7646611746095e-08,-1.0500708746974396e-08,8.936376616475172e-08,50
81,6.005772767991857e-09,2.467457527188799e-08,1.498698054547276e-07,7.005700126683223e-07,-1.4386402824584366e-07,6.968344337110466e-07,50
82,9.144125456828078e-09,2.8486493164336935e-08,6.812272967948729e-09,3.5187600389008367e-08,2.3318518227455343e-09,4.4004057286883835e-08,50
83,3.9801220097501755e-09,1.2417724626345716e-08,4.185782387366999e-09,1.3984720936832673e-08,-2.0565923963822286e-10,1.6263935975757704e-08,50
84,2.312538383009155e-09,9.585547466883781e-09,7.256348855122496e-09,2.8393511541935368e-08,-4.9438098059795266e-09,2.7660252754913017e-08,50
85,4.277711518341221e-09,1.704293950410829e-08,4.3992685050397995e-09,1.3960543832070016e-08,-1.215585271330255e-10,1.9662007133547377e-08,50
86,5.692153859371274e-09,1.8539841661890932e-08,1.159544993356576e-08,3.649811475270326e-08,-5.903296074194486e-09,3.670455228643732e-08,50
87,1.683579320399531e-08,6.055709178554025e-08,6.082827752607045e-08,3.0692442010149534e-07,-4.399246833486359e-08,3.1052763915795367e-07,50
88,3.044491947434835e-08,1.0124177407533352e-07,1.8501900456158182e-08,9.035135661861204e-08,1.1943017241833331e-08,1.3035221968493715e-07,50
89,3.086225603965431e-07,7.558186325695715e-07,1.0079816092911642e-08,5.051737872463491e-08,2.9854271588192205e-07,7.423014380947279e-07,50
90,2.114551556076094e-08,6.469223023941595e-08,1.1099507091216765e-08,4.578517831532736e-08,1.0046004916830498e-08,7.2969335462858e-08,50
91,4.627078276087104e-09,1.8173604843241264e-08,8.693185726826869e-09,3.1169022918220435e-08,-4.066105230293715e-09,3.271748738598035e-08,50
92,9.938035816503543e-08,3.219477378024749e-07,1.731675602911764e-08,7.551884806389353e-08,8.206360746498831e-08,3.202629841325688e-07,50
93,3.0090376856861667e-09,1.3368895324106234e-08,2.695912604266937e-09,9.45855038736454e-09,3.1312519244153236e-10,1.502205648762356e-08,50
94,2.1288010429998394e-06,5.949824299023021e-06,0.0006519494345411658,0.0016942782094702125,-0.0006498205475509167,0.0016940294299274683,50
95,2.742377205322555e-07,8.27680480597337e-07,2.7363932986190775e-07,6.813942832195607e-07,5.984561179950276e-10,8.925576366891619e-07,50
96,1.3696124767648143e-07,2.9607531359943096e-07,1.1175909975236209e-07,2.995853662923764e-07,2.5202146147762505e-08,3.766781162539701e-07,50
97,2.5570143407094292e-06,7.065837962727528e-06,1.215500873286146e-07,2.544194046549819e-07,2.4354644665436354e-06,6.92767025611829e-06,50
98,3.788668152537866e-07,9.616049965188722e-07,1.9434799469308928e-05,9.11338793230243e-05,-1.9055933080380782e-05,9.11333117983304e-05,50
99,1.3784856491838582e-06,3.7425486425490817e-06,1.2186198716790386e-07,2.562806571404508e-07,1.256623477274843e-06,3.627802698247251e-06,50
100,4.728388489638746e-07,1.5273657254510908e-06,1.0482008860890346e-07,2.382024604230537e-07,3.6801881719839e-07,1.468104983359808e-06,50
101,2.593766978975509e-08,1.0821395335369743e-07,8.379433893423993e-06,2.981198122142814e-05,-8.353496923518833e-06,2.9803253710269928e-05,50
102,1.7861271999208839e-06,4.307606559450505e-06,1.4308510820626452e-08,4.536699194090943e-08,1.771818688212079e-06,4.29285546488245e-06,50
103,7.680008820898365e-06,1.902347503346391e-05,4.133584852183958e-08,8.550998131795495e-08,7.638671377208084e-06,1.897082620416768e-05,50
104,5.041341566425217e-08,1.56318805011324e-07,3.973996243189504e-09,1.502326796298803e-08,4.6439421197419506e-08,1.5257255370215717e-07,50
105,2.330418828933034e-05,5.262309787212871e-05,5.3551092449311e-09,2.1826330964813678e-08,2.3298833184526302e-05,5.2619725465774536e-05,50
106,4.0807148771193624e-09,1.4245041590754681e-08,4.593951530296181e-07,1.3307621884450782e-06,-4.553144776764384e-07,1.3263115761219524e-06,50
107,9.542823420360946e-09,3.3465830995282886e-08,9.189836447376365e-09,3.8123932455391696e-08,3.529886660746939e-10,4.63540210660085e-08,50
108,1.5125813490612927e-08,4.871318637356126e-08,1.722580975638266e-07,8.708165637472121e-07,-1.5713230538949574e-07,8.704830634087557e-07,50
109,3.3528746445909974e-09,1.2896709478127377e-08,9.800288580663619e-09,4.25577724172399e-08,-6.447414158117226e-09,4.3075587541352434e-08,50
110,1.1706496216845608e-08,4.010247778296616e-08,9.095645125967167e-09,4.536432385293665e-08,2.6108488704323918e-09,5.878375830548066e-08,50
111,4.585886781427462e-09,1.7004929020458803e-08,8.92334384161586e-09,3.569329720676251e-08,-4.337457504277609e-09,3.676076687497698e-08,50
112,9.330697992027126e-09,3.337282450388557e-08,1.542148275746058e-08,5.6767476053209975e-08,-6.090782989076615e-09,6.167694976966231e-08,50
113,6.549814024481293e-09,2.655698772002779e-08,6.145433495419184e-09,1.952770389834768e-08,4.043796131281141e-10,2.857446901316507e-08,50
114,4.793124563917672e-09,1.6620575138404092e-08,5.672175618087749e-09,2.2928356102625003e-08,-8.790504435474134e-10,2.588471303965889e-08,50
115,1.6613491027328564e-08,7.069682084193118e-08,1.1399459154404212e-08,4.774570427912295e-08,5.214031872924352e-09,7.966053061636558e-08,50
116,2.638032192692208e-08,8.960530806234601e-08,3.2364675384144448e-09,1.5290378740928645e-08,2.3143854832596844e-08,8.997554346024117e-08,50
117,1.5978974587937955e-08,6.605345248544836e-08,4.980408903065836e-07,1.9230960788263474e-06,-4.820618642042973e-07,1.9196431821910664e-06,50
118,1.9617321100895424e-09,8.339410939584013e-09,1.7128010121325588e-09,7.79787789895181e-09,2.4893109795698365e-10,1.0523078408652964e-08,50
119,9.436801207129975e-08,2.7465105745250185e-07,1.8170911886272734e-08,7.472119278872924e-08,7.619710373774069e-08,2.730640744630364e-07,50
120,5.4499604829061354e-08,1.6121653345635423e-07,4.238127075950615e-06,1.1030063433281612e-05,-4.183627424936276e-06,1.0978905265801586e-05,50
121,1.3844879909186147e-08,4.951338183900589e-08,0.3552977740764618,0.28615686297416687,-0.3552977740764618,0.28615686297416687,50
122,1.8879466878729545e-08,5.7102635508954336e-08,5.527476432121148e-08,1.6881814701719122e-07,-3.639530277155245e-08,1.588835232269048e-07,50
123,0.027238700538873672,0.03445906564593315,1.3530979231290985e-05,2.354625758016482e-05,0.02722517028450966,0.034460775554180145,50
124,0.0024572783149778843,0.0028429606463760138,4.941693632076749e-08,2.2161913193485816e-07,0.0024572289548814297,0.0028429527301341295,50
125,3.54242075673028e-07,1.0424666925246129e-06,1.17299814519356e-05,2.272016899951268e-05,-1.1375737813068554e-05,2.2237591110751964e-05,50
126,9.0344747150084e-06,2.1467167243827134e-05,0.09870000183582306,0.09136099368333817,-0.0986909493803978,0.09135519713163376,50
127,0.00035933576873503625,0.0005224155611358583,0.00014091543562244624,0.00033063077717088163,0.0002184202749049291,0.0006237270426936448,50
128,7.35052299205563e-06,1.8162480046157725e-05,1.784767000856391e-08,5.3284569645484225e-08,7.332674158533337e-06,1.8128428564523347e-05,50
129,3.466840644250624e-05,9.349200990982354e-05,4.617560989572667e-06,1.113593316404149e-05,3.0050841814954765e-05,9.097758447751403e-05,50
130,9.534724085824564e-05,0.0003662272938527167,3.720905806403607e-05,6.955693970667198e-05,5.8138190070167184e-05,0.0003595228190533817,50
131,1.4761324962364597e-07,3.972663193962944e-07,2.7267244604445295e-06,8.36085655464558e-06,-2.579110741862678e-06,8.258936759375501e-06,50
132,3.000800319341579e-08,7.381174782494782e-08,1.5580788215174834e-08,3.691955896556465e-08,1.4427215866419374e-08,6.372838612378473e-08,50
133,1.253147718927039e-08,4.143421250546453e-08,1.0500659897161313e-08,3.563835804243354e-08,2.0308172921090772e-09,4.8424528387158716e-08,50
134,4.443122492148177e-08,1.3911272844779887e-07,3.0833255948437e-08,1.6954066950347624e-07,1.359797252575845e-08,2.166894006450093e-07,50
135,6.330208801585968e-09,2.3821845829274935e-08,8.288522757027295e-09,4.0516475507956784e-08,-1.9583146215751412e-09,4.611372617091547e-08,50
136,1.1966782231809248e-08,3.8683310776832514e-08,3.999235786977806e-07,8.041326395868964e-07,-3.879568737374939e-07,7.827060812815034e-07,50
137,4.393490726783966e-08,1.3854135261226475e-07,8.890959968255174e-09,3.3898025719736324e-08,3.5043957069547105e-08,1.3559115075167938e-07,50
138,1.4956897942397518e-08,6.330773061336004e-08,1.02761319453748e-08,3.638564294305979e-08,4.6807668852011375e-09,6.984098632756286e-08,50
139,1.1780903363955986e-08,3.615062738049346e-08,7.153003078741449e-09,2.5846578211030646e-08,4.627900285214537e-09,3.735278397698494e-08,50
140,2.4786006580512776e-09,9.977385140302886e-09,6.685104025905275e-09,2.5010374216094533e-08,-4.2065035898986025e-09,2.50051428452025e-08,50
141,4.501368167098008e-09,1.601360999359258e-08,9.04380392796611e-09,4.099002026691778e-08,-4.542437093135732e-09,4.240256146204047e-08,50
142,3.423307859407032e-09,1.4498446887500904e-08,7.353709197133185e-09,2.5995207764140105e-08,-3.930400893636943e-09,2.674601873309257e-08,50
143,3.395322245580701e-09,1.2238396074337743e-08,1.1032845748104592e-07,4.153387465066771e-07,-1.0693312191278892e-07,4.139484701681795e-07,50
144,2.28298500104529e-08,7.38454346560502e-08,6.044774014668519e-09,2.4217570171458647e-08,1.6785074663516752e-08,7.2695769404163e-08,50
145,3.044590712875106e-08,8.256797912054026e-08,1.3544577015522918e-08,6.092401605428677e-08,1.690133366594182e-08,8.604602186323973e-08,50
146,9.109442977717208e-09,2.809791332936129e-08,0.0018623508512973785,0.008430350571870804,-0.0018623422365635633,0.008430351503193378,50
147,5.623726906378579e-07,1.3772427109870478e-06,6.198721393957385e-07,2.254844048366067e-06,-5.7499494943158425e-08,2.4204343844758114e-06,50
148,1.5718125041530584e-06,2.7566256903810427e-06,8.274096785498841e-08,4.939258246849931e-07,1.4890715647197794e-06,2.793797193589853e-06,50
149,1.0397545224805071e-07,2.627684523304197e-07,2.3389049601973966e-05,4.666877066483721e-05,-2.328507434867788e-05,4.645037915906869e-05,50
150,1.9263703507022e-05,3.763729182537645e-05,0.004391109105199575,0.004770289640873671,-0.004371845629066229,0.004767709877341986,50
151,3.7809830821800006e-09,1.3525412789761049e-08,8.378417260246351e-05,0.00022631650790572166,-8.378038910450414e-05,0.00022631620231550187,50
152,0.00014539952098857611,0.00020061765098944306,0.00020205677719786763,0.0006161892670206726,-5.665725620929152e-05,0.0006309354794211686,50
153,6.407554042908714e-09,2.1610444989050848e-08,0.0007976682391017675,0.0033463486470282078,-0.0007976618362590671,0.003346349112689495,50
154,4.234819789417088e-05,9.086028148885816e-05,0.0006837169057689607,0.0012158341705799103,-0.0006413686205632985,0.0011891904287040234,50
155,3.3339676974719623e-06,5.931274699833011e-06,0.00010641478729667142,0.0002471336047165096,-0.00010308081982657313,0.00024528856738470495,50
156,1.397695996274706e-05,3.272853064117953e-05,0.001278246520087123,0.0016989799914881587,-0.0012642692308872938,0.001680428977124393,50
157,6.9170905589999165e-06,2.1448619008879177e-05,4.131006426177919e-05,0.00011092867498518899,-3.439297142904252e-05,0.00010333365935366601,50
158,8.559353545933845e-07,2.5580102374078706e-06,0.00015800185792613775,0.00035961339017376304,-0.00015714598703198135,0.00035860977368429303,50
159,3.2252896744466852e-06,8.054251338762697e-06,0.0019802539609372616,0.0017394431633874774,-0.001977029023692012,0.0017347114626318216,50
160,1.7176443378730255e-08,4.429924871374169e-08,9.658242561272345e-07,2.9775715120194945e-06,-9.486477665632265e-07,2.9675975383725017e-06,50
161,8.542037335246278e-07,2.765566250673146e-06,6.879655848024413e-05,0.00010207581362919882,-6.7942361056339e-05,0.000100810568255838,50
162,2.6922177767119138e-06,5.616086582449498e-06,3.364436551578365e-08,1.3638570806051575e-07,2.6585737487039296e-06,5.611418600892648e-06,50
163,2.0772928621681785e-07,7.86598150170903e-07,5.784955803278535e-08,1.9914624260763958e-07,1.498796962096094e-07,7.887428523645212e-07,50
164,6.22565110575124e-08,1.8839065774045594e-07,1.810487049169751e-07,7.257547167682787e-07,-1.1879221517574479e-07,7.312690968319657e-07,50
165,8.377395666059329e-09,3.322860919752202e-08,3.601972409228438e-08,1.0189923926873234e-07,-2.764232931440347e-08,9.511335008483002e-08,50
166,1.106451019694532e-08,4.188607150013013e-08,8.946925866837319e-09,3.237988366322497e-08,2.117584552152607e-09,4.8129084717629667e-08,50
167,6.236840377482622e-09,2.4162490674939363e-08,4.780687845595821e-09,1.9553286989548724e-08,1.4561529759760106e-09,2.7178408856798342e-08,50
168,3.6599485664368103e-09,1.3905573581496355e-08,8.171703314019396e-09,2.5971901962407173e-08,-4.511755413716401e-09,2.38095090310253e-08,50
169,6.673696262282647e-09,2.93317885535771e-08,4.3641588121090535e-09,1.8612698937658934e-08,2.3095372281289883e-09,3.212384669382118e-08,50
170,2.5094283984117283e-08,9.458319283339733e-08,5.554593229817328e-09,2.2792763232359903e-08,1.9539690754299954e-08,9.505849618562934e-08,50
171,6.375108441147859e-09,2.62953694374346e-08,4.358995386866127e-09,1.8253800249112828e-08,2.016112388147917e-09,3.1014419477060073e-08,50
172,8.5586123077519e-07,2.1856419607502175e-06,3.2471603184092146e-09,1.5781340678699962e-08,8.526141641596041e-07,2.17744309338741e-06,50
173,1.4106240087130573e-05,3.0245182642829604e-05,5.861353358227461e-08,2.7271710223431e-07,1.4047625882085413e-05,3.0019578844076023e-05,50
174,5.396906477272978e-09,2.3404917115499302e-08,7.671887578908354e-05,0.00014362609363161027,-7.671349158044904e-05,0.0001436238962924108,50
175,8.929892828746233e-06,1.7290694813709706e-05,1.0729598187708689e-07,4.3288864048918185e-07,8.822596100799274e-06,1.7072939954232424e-05,50
176,5.952916026785715e-08,2.0269274614292954e-07,9.569512621965259e-05,0.00022071317653171718,-9.563558705849573e-05,0.00022068952966947109,50
177,1.078932765352647e-08,2.7618495934689236e-08,2.99118642033136e-06,7.336016551562352e-06,-2.980397312057903e-06,7.326883405767148e-06,50
178,4.271010922707319e-08,1.146381052308243e-07,0.00011706628720276058,0.00020321532792877406,-0.00011702360643539578,0.0002031944168265909,50
179,1.886517964067025e-07,4.540964084753796e-07,1.8052587620331906e-05,4.911698488285765e-05,-1.7863936591311358e-05,4.9059799493988976e-05,50
180,0.00027452479116618633,0.0005893434281460941,3.2531106626265682e-06,8.102540050458629e-06,0.00027127168141305447,0.0005863003898411989,50
181,0.0032786906231194735,0.005334233399480581,0.00036585889756679535,0.000630802009254694,0.0029128319583833218,0.005152313504368067,50
182,0.00020862249948550016,0.000419617717852816,3.7350912407418946e-06,6.631320502492599e-06,0.00020488737209234387,0.0004149072919972241,50
183,1.0943955430775532e-06,3.2446978366351686e-06,9.739997040014714e-06,2.8877295335405506e-05,-8.645601155876648e-06,2.9131257178960368e-05,50
184,0.0003058077418245375,0.0008870675810612738,4.3601190213848895e-07,1.0391255500508123e-06,0.00030537170823663473,0.0008870595484040678,50
185,7.75220954096767e-09,3.547870974784928e-08,1.0811766770757458e-07,4.824484562959697e-07,-1.0036546171932059e-07,4.802339503839903e-07,50
186,1.728505907294675e-07,4.79708887723973e-07,1.2439084457582794e-05,2.437204784655478e-05,-1.2266232261026744e-05,2.415526432741899e-05,50
187,4.572872512653703e-06,1.2625676390598528e-05,0.00012900980073027313,0.0005921886186115444,-0.00012443691957741976,0.000591380288824439,50
188,0.0007871208363212645,0.0015988637460395694,1.6055078958743252e-05,2.78784482361516e-05,0.0007710657082498074,0.0015941666206344962,50
189,1.0519871466385666e-05,3.076055145356804e-05,5.225115455687046e-05,0.00012829019397031516,-4.173128036200069e-05,0.0001187596790259704,50
190,3.037708040665166e-08,1.2178092845260835e-07,9.093852071373476e-08,2.152162466018126e-07,-6.056141188537367e-08,2.3066181142894493e-07,50
191,5.418768864728918e-07,2.021386308115325e-06,2.969409615616314e-05,5.7041372201638296e-05,-2.915221921284683e-05,5.609833897324279e-05,50
192,1.1605792678892612e-05,2.105166822730098e-05,5.84064308029042e-09,1.4572098194776117e-08,1.1599950084928423e-05,2.1047782865935005e-05,50
193,4.275741094517116e-09,1.3628863371195621e-08,4.1231960068444096e-08,8.541906737491445e-08,-3.695622652344355e-08,8.03170223662164e-08,50
194,2.402237875287483e-08,7.830824699794903e-08,3.82219518257898e-08,1.8753810593352682e-07,-1.4199570408379714e-08,1.9726586231172405e-07,50
195,4.51368142861952e-09,2.2054910786550863e-08,9.849438598052984e-09,3.711105733827935e-08,-5.3357580576118835e-09,4.035414491454503e-08,50
196,2.9332483109101304e-09,1.0966341612572705e-08,1.4097910394639257e-08,5.033954764144255e-08,-1.1164661195550707e-08,4.8875591573960264e-08,50
197,5.267064562275436e-09,2.0244248943868115e-08,1.3375505147905642e-08,4.86983644520933e-08,-8.108441917897835e-09,4.91266440860727e-08,50
198,1.3463370862609736e-08,4.059056024630081e-08,8.059701350759951e-09,2.4925567387867886e-08,5.403669511849785e-09,3.36566579051123e-08,50
199,1.1635665764231362e-08,3.4983681729272575e-08,1.0028520236460281e-08,4.2953320900096514e-08,1.6071453057264762e-09,5.1304226644788287e-08,50
200,5.573979944273333e-09,2.4898088923919204e-08,0.00022093446750659496,0.0006504078046418726,-0.00022092887957114726,0.0006504066986963153,50
201,5.882318873773329e-06,9.894378308672458e-06,2.690281775130643e-08,9.948687562655323e-08,5.855416475242237e-06,9.876653166429605e-06,50
202,0.0013884927611798048,0.0039352658204734325,4.78973788631265e-07,1.6158625157913775e-06,0.001388013712130487,0.00393504137173295,50
203,2.3846050680731423e-06,5.4370775615097955e-06,8.217658375997416e-08,3.143637172797753e-07,2.302428583789151e-06,5.4114875638333615e-06,50
204,9.83240738605673e-07,2.211503669968806e-06,2.6627781153365504e-06,7.90716876508668e-06,-1.6795373767308774e-06,7.889246262493543e-06,50
205,4.4249325583223253e-05,0.00010417046723887324,5.160614691135379e-08,2.2862604964757338e-07,4.419772812980227e-05,0.0001040733841364272,50
206,4.417724994709715e-05,0.00018242486112285405,7.059401951892141e-08,2.177981741624535e-07,4.410665496834554e-05,0.00018239274504594505,50
207,6.173382871565991e-08,2.0527237154510658e-07,0.00016168697038665414,0.0003453959943726659,-0.00016162525571417063,0.00034533636062406003,50
208,0.00014012072642799467,0.0003615634050220251,9.582936036167666e-05,0.0005286071100272238,4.429132604855113e-05,0.0006251741433516145,50
209,0.00017221485904883593,0.0005549827474169433,6.572844881702622e-07,1.3822502751281718e-06,0.0001715575490379706,0.0005537828546948731,50
210,0.00029358858591876924,0.0005664060590788722,0.0010593247134238482,0.002186648780480027,-0.0007657364476472139,0.0022168217692524195,50
211,0.0015507526695728302,0.0038658513221889734,0.00035374637809582055,0.0006957740988582373,0.0011970060877501965,0.00400701304897666,50
212,0.003141359193250537,0.0061368574388325214,3.995377119281329e-05,0.00010812137770699337,0.0031014052219688892,0.006143701728433371,50
213,1.779566810000688e-05,7.500129140680656e-05,0.004736513830721378,0.007528791204094887,-0.0047187190502882,0.007535945158451796,50
214,3.269971057306975e-05,7.479550549760461e-05,0.01469701062887907,0.034488022327423096,-0.014664310030639172,0.0344996303319931,50
215,1.0006456250266638e-06,2.7347214199835435e-06,0.029224906116724014,0.09883350133895874,-0.029223907738924026,0.09883368760347366,50
216,0.0001652650535106659,0.0002953617658931762,9.070284249901306e-06,2.329768904019147e-05,0.00015619471378158778,0.0002891806361731142,50
217,6.474847964454966e-07,1.916952896863222e-06,7.219090912258253e-05,0.0001462361979065463,-7.154342893045396e-05,0.00014589997590519488,50
218,0.0001130784658016637,0.0003462907043285668,1.8438346387483762e-06,7.310336059163092e-06,0.00011123464355478063,0.0003466632915660739,50
219,9.160569192090406e-08,2.1916893899742718e-07,4.2968424374123515e-09,1.4673378068152942e-08,8.730884815122408e-08,2.1647147718795168e-07,50
220,0.00015966621867846698,0.0002705148363020271,5.710534267677758e-09,2.4932264253152425e-08,0.00015966049977578223,0.00027050531934946775,50
221,7.833711457294612e-09,2.0752937146539807e-08,5.1814968315966325e-08,2.0845587300755142e-07,-4.398126662863433e-08,2.0225982666488562e-07,50
222,3.9435610332816395e-09,1.5424394206320358e-08,8.023994801931167e-09,4.316407142823664e-08,-4.080434212738737e-09,4.5408206972297194e-08,50
223,4.5881383137214016e-09,1.716973407894784e-08,3.0609144108240116e-09,1.2369113733257109e-08,1.5272237918750875e-09,1.9846645216148318e-08,50
224,3.255886937836294e-08,1.3145593413810275e-07,1.3012082966668004e-08,5.377784972893096e-08,1.954678197080284e-08,1.3976830359752057e-07,50
225,3.9817185104595865e-09,1.3603791870764326e-08,1.4020679728332652e-08,7.618308472956414e-08,-1.0038961661962276e-08,7.611536290141885e-08,50
226,3.7512997153044125e-08,1.1425949253407452e-07,8.474915880185563e-09,3.54346312292364e-08,2.903808393739382e-08,1.1538065081140303e-07,50
227,1.844899233383046e-09,7.513978772522023e-09,8.24268742150025e-09,2.9671102907968816e-08,-6.3977876330056915e-09,2.9195872386367228e-08,50
228,6.428793053459003e-09,2.433188228678773e-08,5.0008697627390575e-08,1.7607851532375207e-07,-4.35799059061992e-08,1.7284108366766304e-07,50
229,8.34478353084478e-09,3.6341656795002564e-08,1.6988838780207516e-08,6.977385424988825e-08,-8.644054361184317e-09,7.590895023668054e-08,50
230,1.7587456824230685e-08,7.705916971190163e-08,6.415919528990344e-07,2.2754666133550927e-06,-6.24004769633757e-07,2.2701328816765454e-06,50
231,0.0002578072890173644,0.0004904838860966265,6.493526427675533e-08,1.3414977217962587e-07,0.0002577423583716154,0.0004904215456917882,50
232,0.00011435426131356508,0.00024096026027109474,1.515118519535008e-08,3.452284147442697e-08,0.00011433909821789712,0.00024093975662253797,50
233,6.184641847539751e-07,1.8530299712438136e-06,1.769475233004414e-08,8.17046412748823e-08,6.007695105836319e-07,1.8519214108891902e-06,50
234,1.3104078789183404e-05,3.6370773159433156e-05,1.494391810297202e-08,5.6735196096724394e-08,1.3089134881738573e-05,3.63554572686553e-05,50
235,0.000987427425570786,0.0031187364365905523,5.646573875139893e-09,1.699016038969603e-08,0.0009874218376353383,0.003118735272437334,50
236,0.00027672768919728696,0.00039911974454298615,1.447880322302808e-07,3.4745684729386994e-07,0.00027658286853693426,0.00039889165782369673,50
237,4.99321504321415e-06,1.1826168702100404e-05,7.032471671664098e-08,1.5112435391984036e-07,4.92288927489426e-06,1.1754118531825952e-05,50
238,0.0023117084056138992,0.0057207089848816395,0.005538133438676596,0.012066430412232876,-0.003226425964385271,0.013942650519311428,50
239,1.3511296856449917e-05,2.9156617529224604e-05,3.3472367704234784e-06,1.304943270952208e-05,1.016405803966336e-05,3.18559687002562e-05,50
240,5.906423211854417e-06,1.1864227417390794e-05,1.2028316120904492e-08,5.6576791251927716e-08,5.894396053918172e-06,1.1865312444570009e-05,50
241,0.0023034601472318172,0.004347573965787888,7.820458449714351e-06,3.2081185054266825e-05,0.0022956400644034147,0.004350707400590181,50
242,4.510437179305882e-08,1.37003084432763e-07,2.2538745980682506e-08,8.687720765010454e-08,2.256562758873315e-08,1.4603647002786602e-07,50
243,2.2512923081308145e-08,6.809835895182914e-08,5.2175479936522606e-08,2.0542593404115905e-07,-2.9662555078857622e-08,2.0046780946358922e-07,50
244,0.00013965803373139352,0.00035238286363892257,0.0005616444977931678,0.0022126687690615654,-0.00042198650771752,0.002267013769596815,50
245,1.675266321399249e-05,3.8075992051744834e-05,0.0007159935776144266,0.001059177564457059,-0.0006992409471422434,0.0010488454718142748,50
246,0.0002869918243959546,0.0008495278307236731,2.7189594220544677e-07,1.0031446890934603e-06,0.0002867199364118278,0.0008494618232361972,50
